time_s,dbfs,floor_dbfs,threshold_dbfs,is_above_threshold,event_fired
32.300,-47.20,-45.69,-20.69,0,0
32.400,-47.62,-46.03,-21.03,0,0
32.500,-47.25,-46.44,-21.44,0,0
32.600,-47.37,-47.20,-22.20,0,0
32.700,-45.78,-47.20,-22.20,0,0
32.800,-44.57,-47.20,-22.20,0,0
32.900,-45.87,-47.20,-22.20,0,0
33.000,-46.58,-47.20,-22.20,0,0
33.100,-47.09,-47.20,-22.20,0,0
33.200,-45.06,-47.20,-22.20,0,0
33.300,-46.03,-47.20,-22.20,0,0
33.400,-46.26,-47.20,-22.20,0,0
33.500,-47.44,-47.26,-22.26,0,0
33.600,-47.83,-47.37,-22.37,0,0
33.700,-46.82,-47.37,-22.37,0,0
33.800,-46.09,-47.37,-22.37,0,0
33.900,-44.99,-47.37,-22.37,0,0
34.000,-46.18,-47.37,-22.37,0,0
34.100,-47.53,-47.44,-22.44,0,0
34.200,-44.09,-47.44,-22.44,0,0
34.300,-45.88,-47.44,-22.44,0,0
34.400,-43.23,-47.44,-22.44,0,0
34.500,-40.72,-47.44,-22.44,0,0
34.600,-42.07,-47.44,-22.44,0,0
34.700,-43.50,-47.44,-22.44,0,0
34.800,-43.70,-47.44,-22.44,0,0
34.900,-44.14,-47.44,-22.44,0,0
35.000,-42.77,-47.44,-22.44,0,0
35.100,-42.51,-47.44,-22.44,0,0
35.200,-43.03,-47.44,-22.44,0,0
35.300,-42.87,-47.44,-22.44,0,0
35.400,-42.82,-47.44,-22.44,0,0
35.500,-42.85,-47.44,-22.44,0,0
35.600,-42.21,-47.44,-22.44,0,0
35.700,-42.92,-47.44,-22.44,0,0
35.800,-45.48,-47.44,-22.44,0,0
35.900,-44.39,-47.44,-22.44,0,0
36.000,-45.60,-47.44,-22.44,0,0
36.100,-45.97,-47.44,-22.44,0,0
36.200,-46.85,-47.44,-22.44,0,0
36.300,-44.54,-47.44,-22.44,0,0
36.400,-45.10,-47.44,-22.44,0,0
36.500,-41.75,-47.44,-22.44,0,0
