timestamp_ms,rms_db,noise_floor_db,threshold_db,is_voice_active,calibration_state
2890,-33.1,-59.9,-44.9,true,calibrated
2900,-32.3,-59.9,-44.9,true,calibrated
2910,-32.0,-59.9,-44.9,true,calibrated
2920,-33.1,-59.9,-44.9,true,calibrated
2930,-34.4,-59.9,-44.9,true,calibrated
2940,-32.1,-59.9,-44.9,true,calibrated
2950,-35.0,-59.9,-44.9,true,calibrated
2960,-35.6,-59.9,-44.9,true,calibrated
2970,-37.7,-59.9,-44.9,true,calibrated
2980,-40.0,-59.9,-44.9,true,calibrated
2990,-40.8,-59.9,-44.9,true,calibrated
3000,-43.1,-59.9,-44.9,true,calibrated
3010,-40.4,-59.9,-44.9,true,calibrated
3020,-41.0,-59.9,-44.9,true,calibrated
3030,-42.6,-59.9,-44.9,true,calibrated
3040,-42.6,-59.9,-44.9,true,calibrated
3050,-42.9,-59.9,-44.9,true,calibrated
3060,-41.6,-59.9,-44.9,true,calibrated
3070,-37.1,-59.9,-44.9,true,calibrated
3080,-31.7,-59.9,-44.9,true,calibrated
3090,-29.3,-59.9,-44.9,true,calibrated
3100,-29.4,-59.9,-44.9,true,calibrated
3110,-28.7,-59.9,-44.9,true,calibrated
3120,-27.6,-59.9,-44.9,true,calibrated
3130,-29.0,-59.9,-44.9,true,calibrated
3140,-28.3,-59.9,-44.9,true,calibrated
3150,-28.9,-59.9,-44.9,true,calibrated
3160,-28.4,-59.9,-44.9,true,calibrated
3170,-28.2,-59.9,-44.9,true,calibrated
3180,-27.2,-59.9,-44.9,true,calibrated
3190,-27.7,-59.9,-44.9,true,calibrated
3200,-26.7,-59.9,-44.9,true,calibrated
3210,-27.1,-59.9,-44.9,true,calibrated
3220,-27.9,-59.9,-44.9,true,calibrated
3230,-27.4,-59.9,-44.9,true,calibrated
3240,-28.1,-59.9,-44.9,true,calibrated
3250,-30.2,-59.9,-44.9,true,calibrated
3260,-32.0,-59.9,-44.9,true,calibrated
3270,-35.6,-59.9,-44.9,true,calibrated
3280,-36.6,-59.9,-44.9,true,calibrated
3290,-35.0,-59.9,-44.9,true,calibrated
3300,-33.3,-59.9,-44.9,true,calibrated
3310,-31.2,-59.9,-44.9,true,calibrated
3320,-31.3,-59.9,-44.9,true,calibrated
3330,-33.0,-59.9,-44.9,true,calibrated
3340,-34.5,-59.9,-44.9,true,calibrated
3350,-36.1,-59.9,-44.9,true,calibrated
3360,-35.1,-59.9,-44.9,true,calibrated
3370,-34.4,-59.9,-44.9,true,calibrated
3380,-32.5,-59.9,-44.9,true,calibrated
3390,-31.6,-59.9,-44.9,true,calibrated
3400,-32.3,-59.9,-44.9,true,calibrated
3410,-33.6,-59.9,-44.9,true,calibrated
3420,-32.6,-59.9,-44.9,true,calibrated
3430,-32.2,-59.9,-44.9,true,calibrated
3440,-32.6,-59.9,-44.9,true,calibrated
3450,-31.7,-59.9,-44.9,true,calibrated
3460,-31.9,-59.9,-44.9,true,calibrated
3470,-32.4,-59.9,-44.9,true,calibrated
3480,-32.6,-59.9,-44.9,true,calibrated
3490,-33.2,-59.9,-44.9,true,calibrated
3500,-35.3,-59.9,-44.9,true,calibrated
3510,-37.8,-59.9,-44.9,true,calibrated
3520,-41.1,-59.9,-44.9,true,calibrated
3530,-45.3,-59.9,-44.9,true,calibrated
3540,-43.7,-59.9,-44.9,true,calibrated
3550,-44.9,-59.9,-44.9,true,calibrated
3560,-46.1,-59.9,-44.9,true,calibrated
3570,-46.2,-59.9,-44.9,true,calibrated
3580,-41.4,-59.9,-44.9,true,calibrated
3590,-42.1,-59.9,-44.9,true,calibrated
3600,-43.3,-59.9,-44.9,true,calibrated
3610,-44.9,-59.9,-44.9,true,calibrated
3620,-46.6,-59.9,-44.9,true,calibrated
3630,-45.1,-59.9,-44.9,true,calibrated
3640,-47.8,-59.9,-44.9,true,calibrated
3650,-46.2,-59.9,-44.9,true,calibrated
3660,-47.6,-59.9,-44.9,true,calibrated
3670,-52.6,-59.9,-44.9,true,calibrated
3680,-49.9,-59.9,-44.9,true,calibrated
3690,-52.8,-59.9,-44.9,true,calibrated
3700,-42.3,-59.9,-44.9,true,calibrated
3710,-35.1,-59.9,-44.9,true,calibrated
3720,-34.7,-59.9,-44.9,true,calibrated
3730,-33.5,-59.9,-44.9,true,calibrated
3740,-32.5,-59.9,-44.9,true,calibrated
3750,-31.3,-59.9,-44.9,true,calibrated
3760,-31.1,-59.9,-44.9,true,calibrated
3770,-30.4,-59.9,-44.9,true,calibrated
3780,-30.4,-59.9,-44.9,true,calibrated
3790,-30.1,-59.9,-44.9,true,calibrated
3800,-31.0,-59.9,-44.9,true,calibrated
3810,-30.3,-59.9,-44.9,true,calibrated
3820,-32.2,-59.9,-44.9,true,calibrated
3830,-32.9,-59.9,-44.9,true,calibrated
3840,-33.7,-59.9,-44.9,true,calibrated
3850,-38.0,-59.9,-44.9,true,calibrated
3860,-37.3,-59.9,-44.9,true,calibrated
3870,-39.1,-59.9,-44.9,true,calibrated
3880,-45.0,-59.9,-44.9,true,calibrated
3890,-44.4,-59.9,-44.9,true,calibrated
3900,-36.6,-59.9,-44.9,true,calibrated
3910,-34.5,-59.9,-44.9,true,calibrated
3920,-34.3,-59.9,-44.9,true,calibrated
3930,-34.0,-59.9,-44.9,true,calibrated
3940,-34.8,-59.9,-44.9,true,calibrated
3950,-33.9,-59.9,-44.9,true,calibrated
3960,-34.8,-59.9,-44.9,true,calibrated
3970,-34.3,-59.9,-44.9,true,calibrated
3980,-35.6,-59.9,-44.9,true,calibrated
3990,-37.0,-59.9,-44.9,true,calibrated
4000,-34.4,-59.9,-44.9,true,calibrated
4010,-38.6,-59.9,-44.9,true,calibrated
4020,-38.5,-59.9,-44.9,true,calibrated
4030,-39.1,-59.9,-44.9,true,calibrated
4040,-41.6,-59.9,-44.9,true,calibrated
4050,-41.5,-59.9,-44.9,true,calibrated
4060,-36.7,-59.9,-44.9,true,calibrated
4070,-34.7,-59.9,-44.9,true,calibrated
4080,-32.3,-59.9,-44.9,true,calibrated
4090,-32.0,-59.9,-44.9,true,calibrated
4100,-30.6,-59.9,-44.9,true,calibrated
4110,-29.3,-59.9,-44.9,true,calibrated
4120,-30.1,-59.9,-44.9,true,calibrated
4130,-30.1,-59.9,-44.9,true,calibrated
4140,-32.0,-59.9,-44.9,true,calibrated
4150,-37.1,-59.9,-44.9,true,calibrated
4160,-39.0,-59.9,-44.9,true,calibrated
4170,-37.2,-59.9,-44.9,true,calibrated
4180,-35.1,-59.9,-44.9,true,calibrated
4190,-35.6,-59.9,-44.9,true,calibrated
4200,-41.2,-59.9,-44.9,true,calibrated
4210,-41.5,-59.9,-44.9,true,calibrated
4220,-40.6,-59.9,-44.9,true,calibrated
4230,-44.7,-59.9,-44.9,true,calibrated
4240,-44.7,-59.9,-44.9,true,calibrated
4250,-50.2,-59.9,-44.9,true,calibrated
4260,-44.0,-59.9,-44.9,true,calibrated
4270,-43.9,-59.9,-44.9,true,calibrated
4280,-46.8,-59.9,-44.9,true,calibrated
4290,-45.0,-59.9,-44.9,true,calibrated
